stem,image_file,label_file,relative_image_path,relative_label_path,split,scene,weather,scene_weather,capture_pair,sequence_index,step,raw_or_augmented,frame_key,grouping_strategy,grouping_key_used,object_count,image_width,image_height,image_mode,median_box_width_px,median_box_height_px,median_box_area_px,mean_relative_area,objects_lt_32px
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.556_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.556_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.556_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.556_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.556_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,556,0,raw,lake_sunny__capture_6_7__sequence_556__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,71.49951999999999,60.99984,4377.95712,0.001187596875,0
augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.557_step0.camera,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.557_step0.camera.png,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.557_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.557_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.557_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,557,0,augmented,lake_sunny__capture_6_7__sequence_557__step_0,capture_pair holdout,6_7,2,2560,1440,RGB,72.50048000000001,61.99992,4517.022399897601,0.0012253207465,0
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.559_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.559_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.559_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.559_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.559_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,559,0,raw,lake_sunny__capture_6_7__sequence_559__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,72.50048000000001,62.4996,4572.4989597696,0.0012403697265,0
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.566_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.566_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.566_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.566_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.566_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,566,0,raw,lake_sunny__capture_6_7__sequence_566__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,76.99968,65.49983999999999,5166.959520153599,0.001401627474,0
augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.570_step0.camera,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.570_step0.camera.png,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.570_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.570_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.570_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,570,0,augmented,lake_sunny__capture_6_7__sequence_570__step_0,capture_pair holdout,6_7,2,2560,1440,RGB,80.99968,67.5,5669.98272,0.00153808125,0
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.592_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.592_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.592_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.592_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.592_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,592,0,raw,lake_sunny__capture_6_7__sequence_592__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,100.4992,85.5,9728.4330399744,0.0026390063585,0
augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.607_step0.camera,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.607_step0.camera.png,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.607_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.607_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.607_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,607,0,augmented,lake_sunny__capture_6_7__sequence_607__step_0,capture_pair holdout,6_7,2,2560,1440,RGB,77.50016,68.0004,5354.060239872,0.0014523817925,0
augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.620_step0.camera,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.620_step0.camera.png,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.620_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.620_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.620_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,620,0,augmented,lake_sunny__capture_6_7__sequence_620__step_0,capture_pair holdout,6_7,2,2560,1440,RGB,72.0,53.50032,3944.5155201024,0.001070018316,0
augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.627_step0.camera,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.627_step0.camera.png,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.627_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.627_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.627_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,627,0,augmented,lake_sunny__capture_6_7__sequence_627__step_0,capture_pair holdout,6_7,2,2560,1440,RGB,61.50016000000001,55.00008,3477.5032799232,0.0009433331380000001,0
augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.650_step0.camera,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.650_step0.camera.png,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.650_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.650_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.650_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,650,0,augmented,lake_sunny__capture_6_7__sequence_650__step_0,capture_pair holdout,6_7,2,2560,1440,RGB,49.50016,50.50008,2456.0113600512004,0.0006662357205,0
augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.683_step0.camera,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.683_step0.camera.png,augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.683_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.683_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_sunny_lake_sunny_6_7_sequence.683_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,683,0,augmented,lake_sunny__capture_6_7__sequence_683__step_0,capture_pair holdout,6_7,2,2560,1440,RGB,36.99968,54.5004,2033.9958398976,0.000551756684,0
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.701_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.701_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.701_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.701_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.701_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,701,0,raw,lake_sunny__capture_6_7__sequence_701__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,53.50016000000001,49.5,2607.997759488,0.00070746467,0
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.727_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.727_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.727_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.727_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.727_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,727,0,raw,lake_sunny__capture_6_7__sequence_727__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,52.0,43.50024,2157.0139201536,0.000585127474,0
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.813_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.813_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.813_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.813_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.813_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,813,0,raw,lake_sunny__capture_6_7__sequence_813__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,45.500159999999994,36.5004,1529.5354398719999,0.0004149130425,1
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.820_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.820_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.820_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.820_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.820_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,820,0,raw,lake_sunny__capture_6_7__sequence_820__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,44.500479999999996,37.49976,1571.0159996928,0.0004261653645,1
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.853_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.853_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.853_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.853_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.853_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,853,0,raw,lake_sunny__capture_6_7__sequence_853__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,51.499520000000004,43.50024,2396.4964798464,0.000650091276,1
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.887_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.887_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.887_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.887_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.887_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,887,0,raw,lake_sunny__capture_6_7__sequence_887__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,53.000960000000006,45.0,2577.0412800000004,0.0006990671875,1
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.891_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.891_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.891_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.891_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.891_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,891,0,raw,lake_sunny__capture_6_7__sequence_891__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,53.000960000000006,45.0,2589.0508800000002,0.000702325,1
raw_dataset_lake_sunny_lake_sunny_6_7_sequence.900_step0.camera,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.900_step0.camera.png,raw_dataset_lake_sunny_lake_sunny_6_7_sequence.900_step0.camera.txt,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.900_step0.camera.png,data/obj_det_base/raw_dataset_lake_sunny_lake_sunny_6_7_sequence.900_step0.camera.txt,train,lake,sunny,lake_sunny,6_7,900,0,raw,lake_sunny__capture_6_7__sequence_900__step_0,capture_pair holdout,6_7,2,2560,1440,RGBA,54.000640000000004,45.999359999999996,2717.9891195904,0.000737301736,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.7_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.7_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.7_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.7_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.7_step0.camera.txt,val,city,foggy,city_foggy,8_9,7,0,raw,city_foggy__capture_8_9__sequence_7__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,56.500479999999996,39.9996,2061.9868796928,0.0005593497395,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.8_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.8_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.8_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.8_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.8_step0.camera.txt,val,city,foggy,city_foggy,8_9,8,0,raw,city_foggy__capture_8_9__sequence_8__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,52.50048,39.499919999999996,1930.0022396927998,0.0005235466145,1
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.32_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.32_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.32_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.32_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.32_step0.camera.txt,val,city,foggy,city_foggy,8_9,32,0,augmented,city_foggy__capture_8_9__sequence_32__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,47.49952,48.49992,2269.9649599488,0.0006157674044999999,0
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.40_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.40_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.40_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.40_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.40_step0.camera.txt,val,city,foggy,city_foggy,8_9,40,0,augmented,city_foggy__capture_8_9__sequence_40__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,51.00032,49.99968,2519.9984001024,0.000683593316,0
raw_dataset_city_foggy_city_foggy_8_9_sequence.46_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.46_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.46_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.46_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.46_step0.camera.txt,val,city,foggy,city_foggy,8_9,46,0,raw,city_foggy__capture_8_9__sequence_46__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,52.99968,51.000479999999996,2689.013919744,0.0007294417099999999,0
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.74_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.74_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.74_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.74_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.74_step0.camera.txt,val,city,foggy,city_foggy,8_9,74,0,augmented,city_foggy__capture_8_9__sequence_74__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,61.50016,66.9996,4928.9960798208,0.0013370757595,0
raw_dataset_city_foggy_city_foggy_8_9_sequence.76_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.76_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.76_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.76_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.76_step0.camera.txt,val,city,foggy,city_foggy,8_9,76,0,raw,city_foggy__capture_8_9__sequence_76__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,64.50048,70.00056,5495.565920256,0.001490767665,0
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.78_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.78_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.78_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.78_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.78_step0.camera.txt,val,city,foggy,city_foggy,8_9,78,0,augmented,city_foggy__capture_8_9__sequence_78__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,68.50048000000001,66.49992,5510.026559692801,0.0014946903645000002,0
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.115_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.115_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.115_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.115_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.115_step0.camera.txt,val,city,foggy,city_foggy,8_9,115,0,augmented,city_foggy__capture_8_9__sequence_115__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,37.999359999999996,33.99984,1382.9785602048,0.00037515694450000005,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.125_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.125_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.125_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.125_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.125_step0.camera.txt,val,city,foggy,city_foggy,8_9,125,0,raw,city_foggy__capture_8_9__sequence_125__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,40.0,32.500080000000004,1397.5039199232,0.0003790972005,1
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.129_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.129_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.129_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.129_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.129_step0.camera.txt,val,city,foggy,city_foggy,8_9,129,0,augmented,city_foggy__capture_8_9__sequence_129__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,41.500159999999994,32.0004,1377.523279872,0.000373677105,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.170_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.170_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.170_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.170_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.170_step0.camera.txt,val,city,foggy,city_foggy,8_9,170,0,raw,city_foggy__capture_8_9__sequence_170__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,60.0,44.50032,2916.01728,0.0007910203125,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.184_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.184_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.184_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.184_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.184_step0.camera.txt,val,city,foggy,city_foggy,8_9,184,0,raw,city_foggy__capture_8_9__sequence_184__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,72.50048000000001,59.99976,5486.051200204801,0.0014881866320000001,1
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.195_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.195_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.195_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.195_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.195_step0.camera.txt,val,city,foggy,city_foggy,8_9,195,0,augmented,city_foggy__capture_8_9__sequence_195__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,41.50016,64.50048,3028.5694402560002,0.0008215520400000002,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.210_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.210_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.210_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.210_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.210_step0.camera.txt,val,city,foggy,city_foggy,8_9,210,0,raw,city_foggy__capture_8_9__sequence_210__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,48.99968,42.50016,2117.5060801536,0.0005744102865,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.224_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.224_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.224_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.224_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.224_step0.camera.txt,val,city,foggy,city_foggy,8_9,224,0,raw,city_foggy__capture_8_9__sequence_224__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,49.500159999999994,36.5004,1798.5387202559996,0.00048788485249999996,1
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.283_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.283_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.283_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.283_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.283_step0.camera.txt,val,city,foggy,city_foggy,8_9,283,0,augmented,city_foggy__capture_8_9__sequence_283__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,68.0,33.50016,2056.9971197952,0.0005579961805,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.285_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.285_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.285_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.285_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.285_step0.camera.txt,val,city,foggy,city_foggy,8_9,285,0,raw,city_foggy__capture_8_9__sequence_285__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,69.50016,34.50024,2155.5226404863997,0.0005847229385,1
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.286_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.286_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.286_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.286_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.286_step0.camera.txt,val,city,foggy,city_foggy,8_9,286,0,augmented,city_foggy__capture_8_9__sequence_286__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,71.49952,34.99992,2237.4769600512,0.0006069544705000001,1
raw_dataset_city_foggy_city_foggy_8_9_sequence.307_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.307_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.307_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.307_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.307_step0.camera.txt,val,city,foggy,city_foggy,8_9,307,0,raw,city_foggy__capture_8_9__sequence_307__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,120.99968,55.500479999999996,6189.035999846399,0.0016788834635,0
raw_dataset_city_foggy_city_foggy_8_9_sequence.317_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.317_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.317_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.317_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.317_step0.camera.txt,val,city,foggy,city_foggy,8_9,317,0,raw,city_foggy__capture_8_9__sequence_317__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,116.50048000000001,57.000240000000005,6507.043200000001,0.0017651484375,0
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.331_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.331_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.331_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.331_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.331_step0.camera.txt,val,city,foggy,city_foggy,8_9,331,0,augmented,city_foggy__capture_8_9__sequence_331__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,85.50016,49.5,4498.496879616,0.0012202953775000002,0
raw_dataset_city_foggy_city_foggy_8_9_sequence.350_step0.camera,raw_dataset_city_foggy_city_foggy_8_9_sequence.350_step0.camera.png,raw_dataset_city_foggy_city_foggy_8_9_sequence.350_step0.camera.txt,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.350_step0.camera.png,data/obj_det_base/raw_dataset_city_foggy_city_foggy_8_9_sequence.350_step0.camera.txt,val,city,foggy,city_foggy,8_9,350,0,raw,city_foggy__capture_8_9__sequence_350__step_0,capture_pair holdout,8_9,2,2560,1440,RGBA,63.499520000000004,30.00024,2008.5086398464002,0.0005448428385,1
augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.395_step0.camera,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.395_step0.camera.png,augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.395_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.395_step0.camera.png,data/obj_det_base/augmented_raw_dataset_city_foggy_city_foggy_8_9_sequence.395_step0.camera.txt,val,city,foggy,city_foggy,8_9,395,0,augmented,city_foggy__capture_8_9__sequence_395__step_0,capture_pair holdout,8_9,2,2560,1440,RGB,57.50016,36.499680000000005,1970.4852799488,0.000534528342,1
